"GRIDID","CLONG","CLAT","PCNT"
"GRID061083","121.176854","31.057045","0"
"GRID062083","121.18213","31.057045","478"
"GRID063083","121.187405","31.057045","425"
"GRID064083","121.192681","31.057045","327"
"GRID065083","121.197956","31.057045","0"
"GRID066083","121.203232","31.057045","267"
"GRID067083","121.208507","31.057045","831"
"GRID068083","121.213783","31.057045","350"
"GRID069083","121.219059","31.057045","241"
"GRID070083","121.224334","31.057045","4"
"GRID071083","121.22961","31.057045","0"
"GRID072083","121.234885","31.057045","0"
"GRID073083","121.240161","31.057045","1423"
"GRID074083","121.245436","31.057045","64"
"GRID075083","121.250712","31.057045","0"
"GRID076083","121.255987","31.057045","769"
"GRID077083","121.261263","31.057045","29"
"GRID078083","121.266538","31.057045","0"
"GRID079083","121.271814","31.057045","0"
"GRID080083","121.27709","31.057045","520"
"GRID081083","121.282365","31.057045","0"
"GRID082083","121.287641","31.057045","0"
"GRID083083","121.292916","31.057045","0"
"GRID084083","121.298192","31.057045","300"
"GRID085083","121.303467","31.057045","0"
"GRID086083","121.308743","31.057045","0"
"GRID087083","121.314018","31.057045","0"
"GRID088083","121.319294","31.057045","0"
"GRID089083","121.324569","31.057045","0"
"GRID090083","121.329845","31.057045","0"
"GRID091083","121.335121","31.057045","0"
"GRID092083","121.340396","31.057045","8"
"GRID093083","121.345672","31.057045","0"
"GRID094083","121.350947","31.057045","0"
"GRID095083","121.356223","31.057045","72"
"GRID096083","121.361498","31.057045","0"
"GRID097083","121.366774","31.057045","0"
"GRID098083","121.372049","31.057045","0"
"GRID099083","121.377325","31.057045","655"
"GRID100083","121.3826","31.057045","0"
"GRID101083","121.387876","31.057045","0"
"GRID102083","121.393152","31.057045","821"
"GRID103083","121.398427","31.057045","725"
"GRID104083","121.403703","31.057045","0"
"GRID105083","121.408978","31.057045","314"
"GRID106083","121.414254","31.057045","151"
"GRID107083","121.419529","31.057045","0"
"GRID108083","121.424805","31.057045","0"
"GRID109083","121.43008","31.057045","0"
"GRID110083","121.435356","31.057045","0"
"GRID111083","121.440631","31.057045","418"
"GRID112083","121.445907","31.057045","0"
"GRID113083","121.451183","31.057045","107"
"GRID114083","121.456458","31.057045","119"
"GRID115083","121.461734","31.057045","0"
"GRID116083","121.467009","31.057045","17"
"GRID117083","121.472285","31.057045","0"
"GRID118083","121.47756","31.057045","0"
"GRID119083","121.482836","31.057045","0"
"GRID173079","121.767715","31.039078","0"
"GRID174079","121.772991","31.039078","240"
"GRID175079","121.778266","31.039078","0"
"GRID176079","121.783542","31.039078","0"
"GRID177079","121.788818","31.039078","79"
"GRID178079","121.794093","31.039078","0"
"GRID179079","121.799369","31.039078","0"
"GRID180079","121.804644","31.039078","0"
"GRID181079","121.80992","31.039078","0"
"GRID182079","121.815195","31.039078","0"
"GRID183079","121.820471","31.039078","0"
"GRID184079","121.825746","31.039078","0"
"GRID185079","121.831022","31.039078","86"
"GRID186079","121.836298","31.039078","0"
"GRID187079","121.841573","31.039078","0"
"GRID188079","121.846849","31.039078","91"
"GRID189079","121.852124","31.039078","0"
"GRID190079","121.8574","31.039078","0"
"GRID191079","121.862675","31.039078","0"
"GRID192079","121.867951","31.039078","35"
"GRID193079","121.873226","31.039078","0"
"GRID194079","121.878502","31.039078","0"
"GRID195079","121.883777","31.039078","0"
"GRID196079","121.889053","31.039078","0"
"GRID197079","121.894329","31.039078","0"
"GRID198079","121.899604","31.039078","6"
"GRID199079","121.90488","31.039078","0"
"GRID200079","121.910155","31.039078","0"
"GRID201079","121.915431","31.039078","0"
"GRID007080","120.891975","31.04357","0"
"GRID008080","120.89725","31.04357","0"
"GRID009080","120.902526","31.04357","0"
"GRID010080","120.907801","31.04357","0"
"GRID011080","120.913077","31.04357","0"
"GRID012080","120.918352","31.04357","0"
"GRID013080","120.923628","31.04357","0"
"GRID014080","120.928903","31.04357","0"
"GRID015080","120.934179","31.04357","0"
"GRID016080","120.939455","31.04357","0"
"GRID017080","120.94473","31.04357","0"
"GRID018080","120.950006","31.04357","0"
"GRID019080","120.955281","31.04357","0"
"GRID020080","120.960557","31.04357","0"
"GRID021080","120.965832","31.04357","0"
"GRID022080","120.971108","31.04357","0"
"GRID023080","120.976383","31.04357","0"
"GRID024080","120.981659","31.04357","0"
"GRID025080","120.986934","31.04357","0"
"GRID026080","120.99221","31.04357","0"
"GRID027080","120.997486","31.04357","0"
"GRID028080","121.002761","31.04357","0"
"GRID029080","121.008037","31.04357","0"
"GRID030080","121.013312","31.04357","0"
"GRID031080","121.018588","31.04357","0"
"GRID032080","121.023863","31.04357","0"
"GRID033080","121.029139","31.04357","0"
"GRID034080","121.034414","31.04357","0"
"GRID035080","121.03969","31.04357","0"
"GRID036080","121.044965","31.04357","0"
"GRID037080","121.050241","31.04357","0"
"GRID038080","121.055517","31.04357","0"
"GRID039080","121.060792","31.04357","0"
"GRID040080","121.066068","31.04357","0"
"GRID041080","121.071343","31.04357","0"
"GRID042080","121.076619","31.04357","0"
"GRID043080","121.081894","31.04357","51"
"GRID044080","121.08717","31.04357","0"
"GRID045080","121.092445","31.04357","0"
"GRID046080","121.097721","31.04357","0"
"GRID047080","121.102996","31.04357","0"
"GRID048080","121.108272","31.04357","0"
"GRID049080","121.113548","31.04357","0"
"GRID050080","121.118823","31.04357","0"
"GRID051080","121.124099","31.04357","0"
"GRID052080","121.129374","31.04357","208"
"GRID053080","121.13465","31.04357","0"
"GRID054080","121.139925","31.04357","0"
"GRID055080","121.145201","31.04357","54"
"GRID056080","121.150476","31.04357","0"
"GRID057080","121.155752","31.04357","0"
"GRID058080","121.161027","31.04357","0"
"GRID059080","121.166303","31.04357","0"
"GRID060080","121.171579","31.04357","339"
"GRID061080","121.176854","31.04357","387"
"GRID062080","121.18213","31.04357","0"
"GRID063080","121.187405","31.04357","0"
"GRID064080","121.192681","31.04357","169"
"GRID065080","121.197956","31.04357","487"
"GRID066080","121.203232","31.04357","1"
"GRID067080","121.208507","31.04357","1692"
"GRID068080","121.213783","31.04357","54"
"GRID069080","121.219059","31.04357","736"
"GRID070080","121.224334","31.04357","341"
"GRID071080","121.22961","31.04357","265"
"GRID072080","121.234885","31.04357","0"
"GRID073080","121.240161","31.04357","552"
"GRID074080","121.245436","31.04357","0"
"GRID075080","121.250712","31.04357","1"
"GRID076080","121.255987","31.04357","0"
"GRID077080","121.261263","31.04357","0"
"GRID078080","121.266538","31.04357","0"
"GRID079080","121.271814","31.04357","119"
"GRID080080","121.27709","31.04357","338"
"GRID081080","121.282365","31.04357","0"
"GRID082080","121.287641","31.04357","0"
"GRID083080","121.292916","31.04357","277"
"GRID084080","121.298192","31.04357","71"
"GRID085080","121.303467","31.04357","0"
"GRID086080","121.308743","31.04357","442"
"GRID087080","121.314018","31.04357","702"
"GRID088080","121.319294","31.04357","53"
"GRID089080","121.324569","31.04357","0"
"GRID090080","121.329845","31.04357","49"
"GRID091080","121.335121","31.04357","0"
"GRID092080","121.340396","31.04357","0"
"GRID093080","121.345672","31.04357","0"
"GRID094080","121.350947","31.04357","111"
"GRID095080","121.356223","31.04357","15"
"GRID096080","121.361498","31.04357","33"
"GRID097080","121.366774","31.04357","203"
"GRID098080","121.372049","31.04357","0"
"GRID099080","121.377325","31.04357","236"
"GRID100080","121.3826","31.04357","0"
"GRID101080","121.387876","31.04357","0"
"GRID102080","121.393152","31.04357","0"
"GRID103080","121.398427","31.04357","179"
"GRID104080","121.403703","31.04357","1362"
"GRID105080","121.408978","31.04357","0"
"GRID106080","121.414254","31.04357","238"
"GRID107080","121.419529","31.04357","0"
"GRID108080","121.424805","31.04357","408"
"GRID109080","121.43008","31.04357","0"
"GRID110080","121.435356","31.04357","292"
"GRID111080","121.440631","31.04357","60"
"GRID112080","121.445907","31.04357","561"
"GRID113080","121.451183","31.04357","244"
"GRID114080","121.456458","31.04357","913"
"GRID115080","121.461734","31.04357","1718"
"GRID116080","121.467009","31.04357","421"
"GRID117080","121.472285","31.04357","0"
"GRID118080","121.47756","31.04357","0"
"GRID119080","121.482836","31.04357","0"
"GRID120080","121.488111","31.04357","0"
"GRID121080","121.493387","31.04357","178"
"GRID122080","121.498663","31.04357","0"
"GRID123080","121.503938","31.04357","0"
"GRID124080","121.509214","31.04357","71"
"GRID125080","121.514489","31.04357","67"
"GRID126080","121.519765","31.04357","0"
"GRID127080","121.52504","31.04357","0"
"GRID128080","121.530316","31.04357","0"
"GRID129080","121.535591","31.04357","965"
"GRID130080","121.540867","31.04357","414"
"GRID131080","121.546142","31.04357","183"
"GRID132080","121.551418","31.04357","0"
"GRID133080","121.556694","31.04357","37"
"GRID134080","121.561969","31.04357","0"
"GRID104074","121.403703","31.016621","211"
"GRID105074","121.408978","31.016621","2010"
"GRID106074","121.414254","31.016621","199"
"GRID107074","121.419529","31.016621","237"
"GRID108074","121.424805","31.016621","473"
"GRID109074","121.43008","31.016621","651"
"GRID110074","121.435356","31.016621","247"
"GRID111074","121.440631","31.016621","138"
"GRID112074","121.445907","31.016621","31"
"GRID113074","121.451183","31.016621","0"
"GRID114074","121.456458","31.016621","0"
"GRID115074","121.461734","31.016621","15"
"GRID116074","121.467009","31.016621","0"
"GRID117074","121.472285","31.016621","0"
"GRID118074","121.47756","31.016621","75"
"GRID119074","121.482836","31.016621","0"
"GRID120074","121.488111","31.016621","0"
"GRID121074","121.493387","31.016621","0"
"GRID122074","121.498663","31.016621","0"
"GRID123074","121.503938","31.016621","100"
"GRID124074","121.509214","31.016621","0"
"GRID125074","121.514489","31.016621","233"
"GRID126074","121.519765","31.016621","0"
"GRID127074","121.52504","31.016621","70"
"GRID128074","121.530316","31.016621","0"
"GRID129074","121.535591","31.016621","43"
"GRID130074","121.540867","31.016621","0"
"GRID131074","121.546142","31.016621","0"
"GRID132074","121.551418","31.016621","0"
"GRID133074","121.556694","31.016621","0"
"GRID134074","121.561969","31.016621","0"
"GRID135074","121.567245","31.016621","0"
"GRID136074","121.57252","31.016621","0"
"GRID137074","121.577796","31.016621","115"
"GRID138074","121.583071","31.016621","236"
"GRID139074","121.588347","31.016621","0"
"GRID140074","121.593622","31.016621","173"
"GRID141074","121.598898","31.016621","0"
"GRID142074","121.604173","31.016621","0"
"GRID143074","121.609449","31.016621","0"
"GRID144074","121.614725","31.016621","23"
"GRID145074","121.62","31.016621","0"
"GRID146074","121.625276","31.016621","0"
"GRID147074","121.630551","31.016621","0"
"GRID148074","121.635827","31.016621","108"
"GRID149074","121.641102","31.016621","85"
"GRID150074","121.646378","31.016621","0"
"GRID151074","121.651653","31.016621","189"
"GRID152074","121.656929","31.016621","0"
"GRID153074","121.662204","31.016621","0"
"GRID154074","121.66748","31.016621","11"
"GRID155074","121.672756","31.016621","36"
"GRID156074","121.678031","31.016621","0"
"GRID157074","121.683307","31.016621","0"
"GRID158074","121.688582","31.016621","0"
"GRID159074","121.693858","31.016621","219"
"GRID160074","121.699133","31.016621","0"
"GRID161074","121.704409","31.016621","123"
"GRID162074","121.709684","31.016621","239"
"GRID163074","121.71496","31.016621","0"
"GRID164074","121.720235","31.016621","0"
"GRID165074","121.725511","31.016621","0"
"GRID166074","121.730787","31.016621","0"
"GRID167074","121.736062","31.016621","0"
"GRID168074","121.741338","31.016621","0"
"GRID169074","121.746613","31.016621","0"
"GRID170074","121.751889","31.016621","0"
"GRID171074","121.757164","31.016621","0"
"GRID172074","121.76244","31.016621","0"
"GRID173074","121.767715","31.016621","189"
"GRID174074","121.772991","31.016621","0"
"GRID175074","121.778266","31.016621","0"
"GRID176074","121.783542","31.016621","0"
"GRID177074","121.788818","31.016621","0"
"GRID178074","121.794093","31.016621","143"
"GRID179074","121.799369","31.016621","0"
"GRID180074","121.804644","31.016621","0"
"GRID181074","121.80992","31.016621","0"
"GRID182074","121.815195","31.016621","26"
"GRID183074","121.820471","31.016621","0"
"GRID184074","121.825746","31.016621","0"
"GRID185074","121.831022","31.016621","0"
"GRID186074","121.836298","31.016621","0"
"GRID187074","121.841573","31.016621","115"
"GRID188074","121.846849","31.016621","0"
"GRID189074","121.852124","31.016621","0"
"GRID190074","121.8574","31.016621","32"
"GRID191074","121.862675","31.016621","0"
"GRID192074","121.867951","31.016621","0"
"GRID193074","121.873226","31.016621","0"
"GRID194074","121.878502","31.016621","0"
"GRID195074","121.883777","31.016621","0"
"GRID196074","121.889053","31.016621","0"
"GRID197074","121.894329","31.016621","0"
"GRID198074","121.899604","31.016621","0"
"GRID199074","121.90488","31.016621","0"
"GRID200074","121.910155","31.016621","0"
"GRID201074","121.915431","31.016621","0"
"GRID202074","121.920706","31.016621","0"
"GRID203074","121.925982","31.016621","0"
"GRID204074","121.931257","31.016621","0"
"GRID008075","120.89725","31.021112","0"
"GRID009075","120.902526","31.021112","0"
"GRID010075","120.907801","31.021112","0"
"GRID011075","120.913077","31.021112","0"
"GRID012075","120.918352","31.021112","0"
"GRID013075","120.923628","31.021112","0"
"GRID014075","120.928903","31.021112","0"
"GRID015075","120.934179","31.021112","0"
"GRID016075","120.939455","31.021112","0"
"GRID017075","120.94473","31.021112","0"
"GRID019075","120.955281","31.021112","0"
"GRID020075","120.960557","31.021112","0"
"GRID021075","120.965832","31.021112","0"
"GRID022075","120.971108","31.021112","0"
"GRID023075","120.976383","31.021112","0"
"GRID024075","120.981659","31.021112","85"
"GRID025075","120.986934","31.021112","0"
"GRID026075","120.99221","31.021112","0"
"GRID027075","120.997486","31.021112","0"
"GRID028075","121.002761","31.021112","0"
"GRID029075","121.008037","31.021112","0"
"GRID030075","121.013312","31.021112","0"
"GRID031075","121.018588","31.021112","0"
"GRID032075","121.023863","31.021112","0"
"GRID033075","121.029139","31.021112","0"
"GRID034075","121.034414","31.021112","0"
"GRID035075","121.03969","31.021112","0"
